username,rating,date,review_text,pros,cons
Catherine D,5,2020-01-22,"[product:dove-body-lotion-for-sensitive-skin], One of my fav lotions! I use this on my son as well! It makes him soft and his skin is super sensitive and this doesn’t bother him at all!",,
Becka B.,3,2020-01-22,Not that big of a fan. Didn’t help with my eczema really. Felt nice though. Would really recommend it.,,
Kassandra Ba,5,2020-01-22,Leaves your skin silky soft. It doesn’t make my skin break out. Always smells lovely,,
Alyssa Yo,3,2020-01-22,This was a nice lotion with no strong scent but wasn’t really any different than every other sensitive skin lotion i’ve used,,
Leeann M,1,2020-01-22,This lotion is very watery. My hands get incredibly dry and this lotion doesn’t do much for me.,,
Ayinda Co,5,2020-01-21,I absolutely love this product. My favorite hands down. If you haven’t tired I 10/10 recommend. It may be airless expensive but it’s so worth it! It’s gentle on the skin and I definitely will buy again,,
Danniella J.,3,2020-01-21,I have sensitive skin and this made my skin red but it could just be my skin smelt nice tho,,
Tiawna Ru,5,2020-01-21,"I use this product also after my shower! almost everytime i shower its a great product for sensitive skin as i get very dry legs in the winter, the price is worth the amount, i buy once a year! great product",,
Amanda Le,4,2020-01-21,"No issues with this product, it is not thick or oily and it lasts throughout the day without any issues. I use this daily for moisture and it really works. Gentle and leaves you feeling smooth and fresh. I will be buying this again. Love this product.",,
Cristina Ve,5,2020-01-21,I love almost all Dove products and I am someone with sensitive skin and this made my skin feel so soft and it didn’t irritate my skin at all.,,
Sophia C.,5,2020-01-21,Having dry skin is horrible but with sensitive skin makes it quite hard to find a good moisturiser. This body lotion has helped me so much and I’ve been recommending it to friends since.,,
Jackie Be,4,2020-01-21,Gets the job done. Keeps my skin from drying out. I’ve always been a loyal dove user and this doesn’t disappoint.,,
Catarina B.,5,2020-01-21,Love what this product does for my skin. If your looking for a low odor/ neutral product this is for you. Wouldn’t change a thing!!,,
Natalie La,4,2020-01-21,"It’s great, perfect “high end” drug store lotion. All natural and I like dove products",,
Kathleen Ni,5,2020-01-21,This is a good brand. Love it but I never used it. The scent might smell like fresh. I would recommend it to anyone. Comment below if this is a good lotion. Amazing!!! It’s worth to buy. but tried the soap.,,
Gwen Ma,5,2020-01-21,Its great because i have very sensitive skin and i have to Becareful of what im using so that i don't break out so this is an awesome product,,
Heather Br,4,2020-01-21,Dove body lotion for sensitive skin is a safe go-to for a daily moisturizing body lotion.,,
Maria In,5,2020-01-21,"This cream is amazing for sensitive skin. I have to be careful what i use because my skin is so dry but very sensitive. If you have this same problem, this product is perfect for you. I love dove lotions, and will continue to purchase.",,
Kristin E.,5,2020-01-21,I loved the dove lotion. It’s thick and smooth. Leaves your body very soft and has an awesome smell.,,
Baylee R.,5,2020-01-21,Great I loved this product made my skin bryond soft and I loved the sent. Decent price. Good amount of product fir the cost,,
Robyn Cu,5,2020-01-20,"Scent free, southing and nourishing for my sensitive skin. Dove has been my go to lotion for a long time for day to day, as well as my preferred lotion to use on fresh tattoos. It’s general while still hydrating to save me from irritations.",,
Amber Mi,4,2020-01-20,This is a huge plus for me during the summer. I have sensitive skin to shaving and this helped to sooth the skin,,
Josephine Na,5,2020-01-20,Since I have sensitive skin this helped out a lot! A good lotion for sensitive skin with no smell is always needed,,
Sarai Lo,4,2020-01-20,The lotion was great and lasted most of the day. I have sensitive skin so this lotion didn’t irritate it which is completely awesome.,,
Alexys Yo,3,2020-01-20,I’m not the biggest fan of dove however this was good for sensitive skin. It’s a good moisturizer for the low price.,,
AL S,5,2020-01-20,Great body lotion for whole body! I have sensitive skin so this didn’t leave my skin red after use,,
Mauri Ad,3,2020-01-20,Just a typical lotion. Nothing special. Dove products all seem to leave a film over my entire body and makes me feel kind of sticky. This type of lotion is especially not good for humid places. Would not purchase again.,,
Kylee Mo,4,2020-01-20,"helped substantially with my dry skin, i use it daily and it has done wonders for me. it would be even better if there was a more feminine scent",,
Casey Dw,5,2020-01-20,I love this product as my skin is super dry but also sensitive. It isn’t too greasy and the smell is light. I would prefer if it had a richer scent. I use this product once a day after a shower. I would definitely purchase again.,,
Fouzieh Ma,5,2020-01-20,Used this a few times and loved the feeling of it. Felt like I needed more & more. Overall it was. Good brand,,
Amanda,5,2020-01-20,"Silky smooth, leaves skin feeling very moisturized without having any residue or breakouts.",,
Anna Gl,4,2020-01-20,"In general I’m a big fan of Dove products! I have sensitive skin and Dove has always been a brand I could go to! I liked this lotion as a whole, although I tend to need something a little thicker for my dry skin. Overall I would recommend though!",,
Chloe Ro,5,2020-01-20,My go to lotion! Makes my skin extremely soft and youthful. Very gentle on my sensitive skin! I would highly recommend this product to anyone looking for a nice body lotion. Not only does it work great but it smells great too!,,
Sydney Ro,4,2020-01-20,"Dove body lotion has been a great starter product for my dry, sensitive skin. It is soft and silky and has helped make my skin smooth. I definitely recommend this product for the price point!",,
Marilyn Bu,5,2020-01-20,"Works great for dry skin, however it does not smell great. It smells like something from a hospital.",,
Jocelyn Li,4,2020-01-20,"Good for dry, sensitive skin. Kept my skin pretty moisturized throughout the day. Doesn’t feel sticky or leave the skin oily.",,
Rosas He,5,2020-01-20,this one of my second favorite from dove products. highly recommend it. love the smell too🥰,,
Jeramie Ha,5,2020-01-20,"I have issues with allergies, and getting hives. This lotion worked really well, and I didn’t have any problems with this at all. Unscented, so nothing too crazy there. Would recommend for sensitive skin!",,
Taylor Sh,5,2020-01-20,Love dove lotions! Mine and my children’s skin are sensitive and we love using dove moisturizers!,,
Jaiden G,5,2020-01-20,I was on the edge trying this product for the first time but I love it!! My skin is so dry and this lotion has helped so much. It smells clean and leaves a smooth feeling. I would definitely recommend to someone with sensitive skin!,,
Yomi Va,5,2020-01-20,Love dove lotions leaves my skin so nice and silky refreshing love the fresh scent also is affordable,,
Jay Ce,5,2020-01-20,"The Dove&nbsp; Body Lotion for Sensitive Skin is a really outstanding lotion. The scent is amazing and the way my skin felt after was amazing. I HIGHLY recommend people to switch to DOVE because it is absolutely amazing, affordable &amp; great on the skin.&nbsp;",,
Lily Sh,5,2020-01-19,Another great product by dove especially for sensitive skin! Gentle on the skin as well.,,
Victoria G,5,2020-01-19,Another great product for people with sensitive skin! It was very gentle on our sons skin. I would recommend this product and I will buy it again.,,
Faith H.,5,2020-01-19,"Absolutely loved this lotion! My skin is very sensitive, and this was perfect for it! It has a very light scent to it, but nothing too harsh. Moisturizing and soft. I’ve loved it! I will definitely buy it again!",,
Leah Rh,5,2020-01-19,My husband used this for a while bc he has super sensitive skin. He loved the fresh scent of it (it wasn’t too feminine for a man... just super fresh) and it never irritated his skin at all! (Which is rare... even most sensitive products tend to cause some kind of reaction in his skin),,
Samantha Ev,3,2020-01-19,"I bought this lotion once when my skin was recovering from a sunburn to reintroduce some moisture to it. It broke me out and made my skin very itchy. It has a potent fragrance to it and for a sensitive skin formula, they should revisit that",,
