username,rating,date,review_text,pros,cons
Genevieve Ma,3,2023-03-13,"I have dry skin in winter, oily in the summer. It fluctuates randomly as well. Ugh I just want to love this product. I still keep trying it but it just doesn't work. It's a great product (ingredientwise) but it's not enough when my skin is dry and then it's too heavy when i'm oily. I just can't seem to make it work for me.",,
Ruby Ve,4,2023-03-13,Perfect everyday moisturizer! This moisturizer is perfect for everyday and layers perfect under makeup. Some moisturizers make my skin oily especially under makeup but not this one it’s perfect and works good with my sensitive skin.,,
Giselle Or,5,2023-03-11,This lotion not only repaired my dry skin but also got rid on the bumps on my arms. I was recommended this through tiktok and it really was worth the hype. Its helps especially during a glow up!,,
Hajar Sa,4,2023-03-11,"It makes my skin super soft, feel good and moisturizer all day. I didn't find any problems using, no acne or anything even if my skin is sensitive it still does a pretty good job. Would recommend 👌🏼",,
Erica M.,5,2023-03-11,"I've been searching for a good lotion to use after I shower. I usually break out into a sweat after I'm done showering and drying my hair. I just sweat off all of the lotion i put on. I saw this cerave lotion at the grocery store and thought i would give it a try. I fell in love with it. I use it morning, night, and after i shower. It has cleared my skin up so much. My skin is soft, smooth, and not dry anymore. I love that its a lightweight lotion. It seems the thicker lotions don't work that well for my skin. I use it all year round. My skin feels so nourished since using it.",,
Katarzyna N.,5,2023-03-11,"The best whole body moisturiser ever. Doesn’t leave residue, gets absorbed within seconds and you only need small amount. Used on eczema prone",,
Justina K.,5,2023-03-11,"I use it as a body lotion and sometimes on my face also. It absorbs very well and quickly. I have sensitive acne prone skin so it’s not as i can put anything on it, but this lotion doesn’t make my skin break out and leaves it soft and moisturized.",,
Celine L.,5,2023-03-10,Ik vind dit denk ik een van mijn fijnste producten. Als ik uit de douche kom smeer ik dit meteen op. Het kan op je gezicht maar ook op je lichaam. Het hydrateerd super goed en maakt je gezicht niet vettig. Als ik deze gebruik krijg ik minder snel onzuiverheden op mijn gezicht,,
Kaleigh Wa,5,2023-03-10,"this lotion is so versatile I use it from my feet to my face, and I’m telling you it does the job, it doesn’t make me break out an acne. ￼ Not to mention it’s super affordable. I would use it over any high in cream any day.",,
Itsel A.,5,2023-03-09,This is my go-to moisturizer!I use this daily and it’s so great.This product it very lightweight and dries quickly.The texture is kinda liquidy and easy to use.,,
Catherine Ca,5,2023-03-09,"The Cerave Daily Moisturizer feels wonderful - light and absorbs quickly. I used it in the mornings and I feel fresh all day long. I would recommend this product. After using this product, my skin feels so fresh and soft.",,
Marissa M.,5,2023-03-09,"This moisturizer is lightweight, super smooth, and helps with my dry skin! I love this product! its affordable as well and i take it everywhere with me!",,
Caitlin I.,5,2023-03-09,"I have normal skin, and this moisturizer works great for me. It doesn’t feel too heavy or like it’s clogging my pores but it still feels moisturizing. I sometimes also use it on my body.",,
Eliana To,4,2023-03-09,"Look this product is 50/50 , it could work for some people and it can not for other people for me it’s 50/50 because this product feels nice on the skin when I go to bed but when I wake up I have so many pimples on my face.",,
Alyssa C.,5,2023-03-09,My derm recommended this to me 8 years ago when on accutane-only moisturizer that helped my dry skin but left no residue,,
Alexis Bu,5,2023-03-08,"This is hands down my favorite lotion of all time. I can’t live without it! I use this on both my face and ￼rest of my body. It really leaves your skin feeling soft, smooth, and hydrate. I struggle with eczema, but this never makes it flare up! I have very dry skin and this always does a great job at giving my skin hydration. Highly recommend this!!!",,
Dayanara Vi,5,2023-03-07,My skin instantly felt much smoother and dewy after using this product. I would recommend this to everyone. I suggest anyone with dry skin to try this product because it will be highly beneficial.,,
Alexandra Du,4,2023-03-07,"Man kommt lange damit aus, habe die Packung seit ca. 1.5/2 Jahren. Riecht neutral und ist nicht zu fettig. Zieht schnell ein und lässt die Haut weich 😄",,
Megan Ma,5,2023-03-07,This moisturizer works very well for sensitive skin. It works by repairing the moisture barrier of the skin and it does it well. It soaks in well and doesn’t leave a greasy after finish.,,
Meredith Le,5,2023-03-07,"Recommended to me by a nurse who swore by it to prevent cracking skin from constantly scrubbing in. My daily defense for dry, sensitive, eczema prone skin.",,
Sandeep S.,5,2023-03-07,I have been using this lately on my face every night while I’m trying to simplify my skin care and skin cycle! And I have really liked how gentle it is on my skin,,
Maeva Va,3,2023-03-06,"CeraVe sauve mes jambes en plein hiver ! Rien n’y fait, c’est peau de crocodile quoi que j’y fasse ! CeraVe par contre rétabli réellement l’état de ma peau! Seule petite réserve sur la composition qui n’est malheureusement pas vegan ni cruelty free. Pour cette raison, je ne l’utilise que lorsque c’est nécessaire et pas quotidiennement toute l’année",,
Virginie He,5,2023-03-05,J’ai la peau très sèche à la base j’ai acheté Cerave car ont me l’avait conseillé j’étais septique. Mais depuis que je le mets ma peau est plus douce elle est en bonne santé,,
Gayane Oh,5,2023-03-05,"I love this moisturizer you can buy it from target, Walmart, Ulta, and many drugstores it doesn’t make my skin feel oily like other moisturizers do I definitely recommend it",,
Aidan K.,5,2023-03-05,"This lotion is very hydrating without being irritating or clogging my pores in anyway. With any skincare, your own mileage may vary, but for me this lotion works great!",,
Scarleth Cr,5,2023-03-05,I’ve been using this for years and I absolutely love it. It’s super hydrating and it’s really good moisturizer for your skin. There is no bad thing to say,,
Makalah Wa,5,2023-03-05,I used to really struggle with acne so it helped my acne calm down. It makes my skin smooth and soft .I was look for a product that was great for me and my skin so this really helped me,,
Henri Vi,3,2023-03-05,I have oily combination skin so I used to use it at night but doesn’t feel as hydrating as it should due to its light weight texture. I wouldn’t recommend for oily skin but does a decent job,,
Savanna Bo,5,2023-03-04,"My skin changes as the seasons change, but with CeraVe, my skin has been able to stay looking and feeling clean, HYDRATED and clear of breakouts.",,
Gabi Ma,4,2023-03-04,I use this to mix with my fake tanner! It’s great for making tinted moisturizers or adding vitamin c drops! It is very lightweight and has very little smell. I use this about twice a day!,,
Mikayla Mi,5,2023-03-04,"It hydrates my skin within seconds for the whole day and keeps my face looking fresh and young, I believe I have no wrinkles because of this lotion.",,
Callisto Ho,5,2023-03-03,"this product is very good for dry skin, it works within 2 days of using dry and cracked skin is beginning to heal & already feel much softer.",,
Olivia Sm,5,2023-03-03,"I have combination skin and I have small pores which means any type of skincare will either not sink in or take forever to sink in but this moisturiser is so light and it takes seconds to absorb. My skin can be oily, dry or normal depending on the day and this moisturiser helps with all of the above.",,
